SRR11025179_1.fastq.res,SRR12046609.fastq.res,SRR12883163_1.fastq.res,SRR14766237_1.fastq.res,SRR16854363_1.fastq.res,SRR2162878_1.fastq.res,SRR2568376.fastq.res,SRR2568377.fastq.res,SRR3503829_1.fastq.res,SRR3683871_1.fastq.res,SRR5435199.fastq.res,SRR9496657.fastq.res,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species
0.0,0,15.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Caprimulgiformes,,,
0.0,0,49.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Cariamiformes,,,
0.0,0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Casuariiformes,Dromaiidae,Dromaius,
0.0,0,182.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Casuariiformes,Dromaiidae,,
0.0,0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Casuariiformes,,,
0.0,0,45.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Charadriiformes,Charadriidae,,
0.0,0,30.349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Charadriiformes,,,
0.0,0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,
0.0,0,215.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Charadriiformes,Scolopacidae,,
0.0,0,14.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Ciconiiformes,,,
0.0,0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Ciconiiformes,Pteroclidae,Pterocles,
0.0,0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Ciconiiformes,Scopidae,,
0.0,0,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Coliiformes,,,
0.0,0,49.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Columbiformes,Columbidae,,
0.0,0,7.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Columbiformes,Columbidae,Treron,
0.0,0,7.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Columbiformes,Columbidae,Treron,Treron vernans
0.0,0,5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Columbiformes,,,
0.0,0,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Coraciiformes,Leptosomidae,Leptosomus,Leptosomus discolor
0.0,0,7.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Coraciiformes,Leptosomidae,,
0.0,0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Coraciiformes,Meropidae,,
0.0,0,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Coraciiformes,Momotidae,Momotus,Momotus momota
0.0,0,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Coraciiformes,,,
0.0,0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Falconiformes,Falconidae,Micrastur,Micrastur semitorquatus
0.0,0,12.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Falconiformes,Falconidae,,
0.0,0,132.34,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Galliformes,,,
0.0,0,93.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Galliformes,Odontophoridae,,
0.0,0,7.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Galliformes,Phasianidae,Afropavo,
0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Galliformes,Phasianidae,Alectoris,Alectoris rufa
0.0,0,35.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Galliformes,Phasianidae,Alectoris,
0.0,0,4.720000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Galliformes,Phasianidae,Argusianus,Argusianus argus
0.0,0,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Galliformes,Phasianidae,Excalfactoria,
0.0,0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Galliformes,Phasianidae,Galloperdix,Galloperdix spadicea
0.0,0,23.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus
0.0,0,0.0,0.0,2.95,0.0,6.1899999999999995,2.7,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Galliformes,Phasianidae,Meleagris,Meleagris gallopavo
0.0,0,0.0,0.0,0.0,0.0,3.42,9.78,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Galliformes,Phasianidae,Meleagris,
0.0,0,213.97,0.0,0.0,0.0,0.0,4.07,0.0,0.28,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Galliformes,Phasianidae,,
0.0,0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Galliformes,Phasianidae,Pavo,
0.0,0,9.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Galliformes,Phasianidae,Polyplectron,
0.0,0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Galliformes,Phasianidae,Polyplectron,Polyplectron bicalcaratum
0.0,0,9.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Galliformes,Phasianidae,Rollulus,Rollulus rouloul
0.0,0,266.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Gaviiformes,Gaviidae,,
0.0,0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Gaviiformes,,,
0.0,0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Gruiformes,Eurypygidae,Eurypyga,
0.0,0,334.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Gruiformes,Eurypygidae,,
0.0,0,89.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Gruiformes,Gruidae,Balearica,Balearica regulorum
0.0,0,35.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Gruiformes,Gruidae,,
0.0,0,184.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Gruiformes,,,
0.0,0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Gruiformes,Otididae,Ardeotis,
0.0,0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Gruiformes,Otididae,,
0.0,0,20.939999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Gruiformes,Psophiidae,,
0.0,0,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Gruiformes,Psophiidae,Psophia,Psophia crepitans
0.0,0,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Musophagiformes,Musophagidae,Tauraco,Tauraco erythrolophus
0.0,0,72.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Musophagiformes,,,
0.0,0,28.560000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,,,,
0.0,0,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Opisthocomiformes,,,
0.0,0,28.990000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Opisthocomiformes,Opisthocomidae,Opisthocomus,
0.0,0,726.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Acanthisittidae,,
0.0,0,480.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Aegithalidae,,
0.0,0,23.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Alaudidae,,
0.0,0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Certhiidae,,
0.0,0,215.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Cinclidae,,
0.0,0,326.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,Aphelocoma californica
0.0,0,165.04,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,Aphelocoma sumichrasti
0.0,0,1138.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,Aphelocoma woodhouseii
0.0,0,2964.5800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,
0.0,0,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus brachyrhynchos
0.0,0,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Corvidae,Corvus,
0.0,0,8520.83,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Corvidae,,
0.0,0,121.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Dicruridae,,
0.0,0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Estrildidae,Lonchura,Lonchura punctulata
0.0,0,10.129999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Estrildidae,Lonchura,
0.0,0,3906.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Estrildidae,,
0.0,0,183.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Estrildidae,Taeniopygia,
0.0,0,383.44000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Estrildidae,Taeniopygia,Taeniopygia guttata
0.0,0,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Estrildidae,Vidua,
0.0,0,11.649999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Estrildidae,Vidua,Vidua macroura
0.0,0,1819.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Fringillidae,,
0.0,0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Fringillidae,Procarduelis,
0.0,0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Fringillidae,Serinus,
0.0,0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Fringillidae,Serinus,Serinus canaria
0.0,0,143.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Furnariidae,Philydor,
0.0,0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Icteridae,,
0.0,0,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Irenidae,,
0.0,0,1842.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Leiothrichidae,Leiothrix,
0.0,0,109.42999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Mimidae,,
0.0,0,8.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Monarchidae,,
0.0,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula albicollis
0.0,0,1623.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,
0.0,0,7507.3099999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Muscicapidae,,
0.0,0,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Muscicapidae,Niltava,Niltava davidi
0.0,0,6724.33,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,,,
0.0,0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Nectariniidae,,
0.0,0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Paridae,Cyanistes,Cyanistes caeruleus
0.0,0,73.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Paridae,Cyanistes,
0.0,0,6671.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Paridae,,
0.0,0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Paridae,Parus,
0.0,0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Paridae,Parus,Parus major
0.0,0,861.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Paridae,Pseudopodoces,
0.0,0,2393.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Passerellidae,,
0.0,0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,
0.0,0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia albicollis
0.0,0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Passeridae,Chloebia,Chloebia gouldiae
0.0,0,110.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Passeridae,,
0.0,0,15.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Passeridae,Passer,
0.0,0,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Petroicidae,Petroica,
0.0,0,150.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Pipridae,,
0.0,0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Pipridae,Neopelma,
0.0,0,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Pipridae,Pipra,
0.0,0,108.41000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Pittidae,Hydrornis,Hydrornis guajana
0.0,0,30.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Pittidae,Hydrornis,
0.0,0,29.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Pittidae,,
0.0,0,146.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Ploceidae,Euplectes,
0.0,0,26.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Pycnonotidae,,
0.0,0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Rhipiduridae,,
0.0,0,7.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Scotocercidae,,
0.0,0,33.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Sittidae,,
0.0,0,856.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Sturnidae,Acridotheres,Acridotheres fuscus
0.0,0,48.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Sturnidae,Gracupica,
0.0,0,108319.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Sturnidae,,
0.0,0,183689.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,
0.0,0,57497.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,Sturnus vulgaris
0.0,0,218.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Sylviidae,,
0.0,0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Thraupidae,Geospiza,Geospiza fortis
0.0,0,158.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Thraupidae,Geospiza,
0.0,0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Thraupidae,Microspingus,
0.0,0,1922.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Thraupidae,,
0.0,0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Timaliidae,,
0.0,0,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Turdidae,,
0.0,0,78.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Turdidae,Turdus,
0.0,0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax traillii
0.0,0,46.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Tyrannidae,,
0.0,0,412.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Zosteropidae,,
0.0,0,230.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,unk_f,,
0.0,0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Pelecaniformes,Ardeidae,,
0.0,0,25.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Pelecaniformes,,,
0.0,0,41.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Pelecaniformes,Phaethontidae,,
0.0,0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Pelecaniformes,Phalacrocoracidae,,
0.0,0,53.949999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,
0.0,0,6.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,Phalacrocorax carbo
0.0,0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Phoenicopteriformes,,,
0.0,0,5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus,
0.0,0,18.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Piciformes,Picidae,,
0.0,0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Podicipediformes,,,
0.0,0,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Podicipediformes,Podicipedidae,,
0.0,0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,
0.0,0,7.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Procellariiformes,Procellariidae,Fulmarus,Fulmarus glacialis
0.0,0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Procellariiformes,Procellariidae,,
0.0,0,7.109999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Procellariiformes,unk_f,,
0.0,0,17.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Procellariiformes,unk_f,Oceanites,
0.0,0,12.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Procellariiformes,unk_f,Oceanites,Oceanites oceanicus
0.0,0,159.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Psittaciformes,,,
0.0,0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,
0.0,0,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Nestor,
0.0,0,40.989999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Sphenisciformes,,,
0.0,0,22.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor
